Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Ty Blach","COL",3,3,0,20,13,78,5.76923062815469,2.7692307015142514,1.7307691884464071,0.3463035019455253,0.7345,0.391791044,0.168539325,89.47352742805755,5.538461403028503,7.21,5.626834696456841,5.013352782553578,0.1443817038089037,"Ty Blach",14361,621389
"Andrew Kittredge","TBR",2,0,1,14,0,11.2,7.714263433403998,1.5428526866807994,0.7714263433403997,0.3055555555555556,0.8088,0.378378378,0.076923076,,3.085705373361599,4.07,3.4264679589577787,4.154487677193608,0.14249099791049957,"Andrew Kittredge",12828,552640
"Angel Zerpa","KCR",3,3,0,15,3,42.2,7.593744002753017,1.6874986672784482,1.4765613338686423,0.30708661417322836,0.7054,0.507575757,0.166666666,94.66415550595238,4.851558668425539,4.27,4.544101364608727,4.038808540593998,0.14155200496315956,"Angel Zerpa",22717,672582
"Jay Jackson","TOR",3,1,0,25,0,29.2,8.191001932313418,2.7303339774378057,1.213481767750136,0.18666666666666668,0.8929,0.435897435,0.121212121,93.30058707967837,2.1235930935627376,3.35,4.198859035354462,4.285172855381536,0.1413400024175644,"Jay Jackson",7432,543351
"George Soriano","MIA",0,0,1,26,1,52,9,3.980769230769231,1.0384615384615385,0.28169014084507044,0.7317,0.414965986,0.105263157,94.54829415262745,3.8076923076923075,4.64,4.370424498044528,4.682753656231441,0.13986199721693993,"George Soriano",21863,666277
"Dallas Keuchel","MIN",2,1,0,10,6,37.2,5.973462015117773,4.300892650884797,0.7168154418141328,0.3387096774193548,0.6579,0.527559055,0.1,,5.973462015117773,5.62,4.555927165952228,4.83735919569821,0.13853879645466805,"Dallas Keuchel",9434,572971
"Hunter Gaddis","CLE",2,1,0,11,7,42,5.142857142857143,3,1.2857142857142858,0.26119402985074625,0.751,0.26618705,0.077922077,93.75059098247233,4.5,4.07,5.255039882659912,6.4290440386249905,0.13718299567699432,"Hunter Gaddis",25636,683769
"Keynan Middleton","- - -",2,2,2,51,0,50.2,11.36843574610361,4.0855315962559855,1.4210544682629513,0.27586206896551724,0.8333,0.56557377,0.235294117,95.7375954861111,3.3750043621245096,3.71,4.2024095281685465,3.25926355559623,0.13523576688021421,"Keynan Middleton",15264,641871
"Rob Zastryzny","PIT",1,0,0,21,1,20.2,6.532247413847125,5.661281092000842,0.4354831609231417,0.3382352941176471,0.618,0.388059701,0.037037037,93.04141323808311,4.790314770154558,4.64,4.319554276027592,5.850545105841027,0.1346953958272934,"Rob Zastryzny",15094,642239
"Andrew Saalfrank","ARI",0,0,0,10,0,10.1,5.225823492766664,3.48388232851111,0,0.22580645161290322,0.8182,0.709677419,0,,0,3.43,3.2550398826599123,3.7350471333001836,0.1341100037097931,"Andrew Saalfrank",26203,685314
"Danny Young","ATL",0,0,0,8,0,8.1,11.880004531862081,2.1600008239749235,0,0.3684210526315789,0.9167,0.47368421,0,,1.0800004119874618,3.35,2.41503956222522,3.6054541160256326,0.131972998380661,"Danny Young",18439,664849
"Drew Smith","NYM",4,6,3,62,0,56.1,9.58580422587887,4.633138709174788,1.118343826352535,0.3006993006993007,0.7143,0.3,0.089743589,95.27043858408749,4.153848497880844,4.39,4.5508986020842785,5.224772250995055,0.13016000390052795,"Drew Smith",17755,622098
"Josh Winder","MIN",2,1,1,19,0,34.2,7.269224103391993,3.6346120516959965,0.7788454396491421,0.3137254901960784,0.7366,0.409523809,0.066666666,94.53941890967154,4.153842344795424,4.9,3.976193067520229,4.997371397379257,0.12959200143814087,"Josh Winder",24606,680739
"Bennett Sousa","- - -",0,0,0,7,0,9,9.999999735090475,1.999999947018095,0.9999999735090475,0.23809523809523808,0.6061,0.454545454,0.1,94.54043317522321,3.99999989403619,3.23,3.1439287744922404,3.536543115470059,0.12906049937009811,"Bennett Sousa",21345,656986
"Ryan Sherriff","BOS",0,0,0,5,0,6.2,6.749996781350717,2.6999987125402867,0,0.2857142857142857,0.7778,0.3,0,,2.6999987125402867,4.3,3.105039954185452,5.337065326797751,0.1286190003156662,"Ryan Sherriff",12249,595411
"Trevor May","OAK",4,4,21,49,0,46.2,7.714280459349183,5.592853333028158,0.7714280459349183,0.24031007751937986,0.7492,0.307692307,0.06779661,94.86333451704546,3.278569195223403,4.51,4.712181747203647,5.6882058407300145,0.1281760036945343,"Trevor May",6398,543507
"Tucker Davidson","- - -",1,2,2,38,1,51.1,8.064924476896081,3.331164457848381,1.051946670899489,0.35802469135802467,0.6314,0.441717791,0.115384615,91.41692858352404,5.9610311350971035,5.16,4.268025565748309,4.4233698743599845,0.12764739990234375,"Tucker Davidson",19871,656353
"Justin Bruihl","- - -",1,0,0,27,0,28,7.071438747415784,3.535719373707892,0.6428580679468894,0.3132530120481928,0.6122,0.494117647,0.071428571,,5.46429357754856,4.64,4.112183973255765,4.8369665039062415,0.12718650233000517,"Justin Bruihl",23779,677865
"Tanner Banks","CHW",1,4,1,32,3,61,7.5245903992133965,2.3606558115179284,1.4754098821987052,0.28160919540229884,0.7231,0.371584699,0.126582278,92.85334554950843,4.4262296465961155,4.48,4.697662878587535,4.707742885181646,0.1268288940191269,"Tanner Banks",16990,621383
"Matt Barnes","MIA",1,0,0,24,1,21.1,8.437513327247093,4.218756663623546,0.8437513327247094,0.3484848484848485,0.6928,0.492537313,0.105263157,93.601318359375,5.484383662710611,4.58,4.1456662894248835,4.399434131283915,0.12215490266680717,"Matt Barnes",12863,598264
"Yerry De Los Santos","PIT",1,1,0,22,0,24.1,6.657543465857406,4.808225836452571,0.369863525880967,0.22535211267605634,0.7095,0.549295774,0.05,,3.328771732928703,3.74,4.035862881741954,4.860537653528027,0.11618000268936157,"Yerry De Los Santos",21420,660787
"Louie Varland","MIN",4,3,0,17,10,68,9.397058823529411,2.25,2.1176470588235294,0.2808988764044944,0.7955,0.442708333,0.210526315,95.30905583590398,4.632352941176471,4.55,5.019745765012853,3.8087872596348036,0.11192800104618073,"Louie Varland",27691,686973
"Tim Herrin","CLE",1,1,0,23,0,27.2,10.409625875859746,3.903609703447404,0.975902425861851,0.3611111111111111,0.6443,0.444444444,0.115384615,96.79107981220658,5.53011374655049,4.7,3.869496965609967,4.013611578842533,0.11135800182819366,"Tim Herrin",25139,682120
"Grant Anderson","TEX",2,1,0,26,0,35.2,7.570086710843674,3.5327071317270478,1.2616811184739456,0.3173076923076923,0.7174,0.462962962,0.125,92.96884390024039,5.046724473895782,4.13,4.656907792075407,4.688705426808345,0.11108099669218063,"Grant Anderson",20546,681982
"Tyler Alexander","DET",2,1,0,25,1,44,9,1.0227272727272727,1.6363636363636365,0.29508196721311475,0.6533,0.3203125,0.125,90.09415127368683,4.5,3.66,4.095948973569003,4.13718957901001,0.11081539839506149,"Tyler Alexander",17735,641302
"Seth Martinez","HOU",2,3,1,35,0,43,9.418604651162791,3.9767441860465116,1.0465116279069768,0.3333333333333333,0.6508,0.37704918,0.106382978,91.15131578947368,5.232558139534884,5.41,4.41783058033433,4.713355860876482,0.11011900007724762,"Seth Martinez",21045,661527
"Jacob Webb","- - -",1,1,1,54,0,53.2,9.55900020922772,5.0310527416988,1.00621054833976,0.24444444444444444,0.7895,0.371428571,0.101694915,94.82622395833333,3.689438677245787,3.77,4.484852775075175,4.849097677890551,0.10918501019477844,"Jacob Webb",19274,657097
"Brandon Bielak","HOU",5,6,0,15,13,80,6.974997172952844,4.0499983584887485,1.3499994528295827,0.31092436974789917,0.7623,0.502024291,0.15,92.30564831149194,3.8249984496838176,5.37,5.1925390973690355,4.895892133844178,0.10884750634431839,"Brandon Bielak",19866,656232
"Ray Kerr","SDP",1,1,0,22,0,27,11.666666666666666,3,1.6666666666666667,0.3125,0.7143,0.397058823,0.208333333,96.05991342905405,4.333333333333333,4.7,4.180965808585838,3.243205437836824,0.10788299888372421,"Ray Kerr",23809,678061
"Orion Kerkering","PHI",1,0,0,3,0,3,18,6,0,0.5,0.8,0.666666666,0,98.59100341796875,3,2.71,1.2550398826599127,1.2550398826599127,0.10771100223064423,"Orion Kerkering",31776,689147
"Levi Stoudt","CIN",0,1,0,4,2,10.1,7.8387122697570835,6.967744239784074,0.8709680299730093,0.40540540540540543,0.5752,0.447368421,0.09090909,94.62327276212032,9.580648329703102,5.16,5.093750168158487,5.595706664352045,0.10727039910852909,"Levi Stoudt",25650,686651
"Rafael Montero","HOU",3,3,1,68,0,67.1,10.559411524093225,3.8762396734013107,1.4702978071522212,0.35795454545454547,0.7285,0.411764705,0.152777777,96.11685505319149,5.079210606525855,4.55,4.458010815784457,4.102189983617251,0.10599000006914139,"Rafael Montero",12760,606160
"Jackson Wolf","SDP",1,0,0,1,1,5,1.8,1.8,0,0.3,0.5714,0.6,0,89.25588091681985,5.4,7.17,3.4550398826599125,5.108392798900605,0.10542000085115433,"Jackson Wolf",29832,680232
"Yency Almonte","LAD",3,2,0,49,0,48,9.1875,4.5,1.125,0.296,0.655,0.419847328,0.130434782,96.1016015625,5.0625,4.27,4.588373215993246,4.5478364273905765,0.10533899813890457,"Yency Almonte",15068,622075
"Steven Cruz","KCR",0,0,0,10,4,12.2,10.657892062063704,7.815787512180049,0.7105261374709135,0.29411764705882354,0.7407,0.342857142,0.055555555,98.00590055534639,4.973682962296395,4.77,4.755039506209618,6.078224897212728,0.10121380537748337,"Steven Cruz",23165,674444
"John Schreiber","BOS",2,1,1,46,2,46.2,10.221421608637668,4.8214252870932395,1.1571420689023775,0.3017241379310345,0.7792,0.420168067,0.130434782,93.38026531672074,3.8571402296745916,3.96,4.519324735719917,4.477629781559605,0.10030646994709969,"John Schreiber",20020,670167
"Alex Young","CIN",4,2,1,63,0,53.2,8.385103697462757,3.3540414789851027,1.6770207394925514,0.27741935483870966,0.7833,0.48765432,0.181818181,91.46448174838362,3.857147700832868,4.1,4.987961313468882,4.260030158235056,0.09999000281095505,"Alex Young",18333,622065
"Jacob Barnes","STL",0,1,0,13,0,13.2,5.268279693472152,1.9756048850520573,0.658534961684019,0.3541666666666667,0.534,0.428571428,0.047619047,95.17546801297169,5.926814655156171,3.9,3.9135748443439313,5.502869309276041,0.0988674983382225,"Jacob Barnes",12323,606930
"Shawn Dubin","HOU",0,0,0,3,1,9,11,3,1,0.4230769230769231,0.6164,0.407407407,0.1,95.2073685495477,7,4.96,3.5883732159932458,3.9809875673717925,0.09717049822211266,"Shawn Dubin",24977,681869
"Ryan Thompson","- - -",1,2,1,31,0,30.2,6.16303670632434,2.347823507171177,0.8804338151891915,0.2,0.6475,0.611764705,0.12,91.78485688709077,3.815213199153163,3.23,4.331125656780035,4.407228494006729,0.09651700407266617,"Ryan Thompson",16647,657044
"Thomas Pannone","MIL",0,0,0,1,0,2.2,13.499982699774025,3.374995674943506,0,0.5555555555555556,0.6667,0.444444444,0,89.65706140854779,6.749991349887012,4.07,1.3800422854690757,3.860068481676884,0.09404339641332626,"Thomas Pannone",17281,623381
"Silvino Bracho","CIN",0,0,0,5,0,7.1,7.363639555688145,7.363639555688145,0,0.2631578947368421,0.7273,0.315789473,0,92.1949129971591,3.6818197778440727,3.16,4.073222055514151,6.327795191355319,0.09116850048303604,"Silvino Bracho",15051,611093
"Braden Bristo","- - -",0,0,1,3,0,7,6.428571428571429,5.142857142857143,0,0.23809523809523808,0.6667,0.38095238,0,,2.5714285714285716,3.3,3.540754168374198,6.138880179609572,0.09061799105256796,"Braden Bristo",20494,668754
"Luis García","SDP",2,3,0,61,0,59.2,7.9944091485683355,3.620109803125284,0.905027450781321,0.29775280898876405,0.732,0.615384615,0.162162162,97.62758452316811,4.072623528515944,4.07,4.294145474297725,4.012146594947031,0.08819379657506943,"Luis Garcia",6984,472610
"Caleb Thielbar","MIN",3,1,0,36,0,30.2,10.565205782270297,1.760867630378383,2.0543455687747803,0.22535211267605634,0.8854,0.363636363,0.189189189,93.07649091135458,3.2282573223603688,3.58,4.461560296067323,3.488976296292597,0.08707039803266525,"Caleb Thielbar",10078,573204
"Michael Tonkin","ATL",7,3,1,45,0,80,8.4375,2.5875,1.4625,0.24056603773584906,0.678,0.382882882,0.135416666,,4.275,3.85,4.430039882659912,4.301563382148743,0.08422060310840607,"Michael Tonkin",10315,543859
"Packy Naughton","STL",0,0,0,4,0,5,9,1.8,0,0.18181818181818182,1,0.636363636,0,93.7989990234375,0,2.75,1.8550398826599124,2.8470516324043276,0.08243709802627563,"Packy Naughton",23292,676050
"Alek Jacob","SDP",0,0,0,3,0,3,15,3,0,0,1,0.75,0,,0,0.83,0.9217065493265792,1.4728241880734767,0.0809452012181282,"Alek Jacob",29628,689690
"Jose A. Ferrer","WSN",3,0,0,39,0,34,6.617647058823529,3.4411764705882355,1.0588235294117647,0.3333333333333333,0.7048,0.578431372,0.181818181,95.49226543017457,5.029411764705882,3.74,4.549157529718736,4.0895623578744775,0.08035030215978622,"Jose A. Ferrer",24017,678606
"John McMillon","KCR",0,0,0,4,0,4,18,0,2.25,0,1,0.2,0.25,98.97347359035327,2.25,1.69,2.5050398826599123,0.9083927989006044,0.0787397027015686,"John McMillon",27942,669111
"Jose Hernandez","PIT",1,3,0,50,0,50.2,11.013150984895239,3.9078922849628266,1.5986832074847928,0.29457364341085274,0.6969,0.386861313,0.160714285,94.7132867132867,4.973681089952689,4.18,4.47872332542605,3.99690316673123,0.07785320281982422,"Jose Hernandez",22318,669796
"Matt Waldron","SDP",1,3,0,8,6,41.1,6.74999397801352,2.612900894714911,1.9596756710361831,0.24793388429752067,0.8073,0.4,0.166666666,91.61309037642046,4.354834824524851,4.42,5.456650821725254,4.786031842846507,0.07549219951033592,"Matt Waldron",25550,663362
"Tyler Kinley","COL",0,4,5,18,0,16.1,9.367366264125746,3.3061292696914397,1.6530646348457199,0.3673469387755102,0.7143,0.196078431,0.107142857,96.60999644886364,6.0612369944343065,4.77,4.846879901400235,5.293445005629852,0.07519490271806717,"Tyler Kinley",18297,641755
"Roansy Contreras","PIT",3,7,1,19,11,68.1,7.243905808939961,4.214636107019614,1.4487811617879922,0.31527093596059114,0.6263,0.37735849,0.126436781,94.37948157269022,6.585368917218147,5.41,5.186748098377236,5.199065719418799,0.07394501566886902,"Roansy Contreras",22810,672710
"Vinny Nittoli","NYM",0,0,0,3,0,3.2,7.363629500734405,0,0,0.36363636363636365,0.8,0.272727272,0,,2.4545431669114683,2.71,2.436858827022756,5.593256907174109,0.07278270274400711,"Vinny Nittoli",16754,657697
"Mauricio Llovera","- - -",2,3,0,30,0,35,7.457136355035963,3.8571394939841186,0.7714278987968237,0.30275229357798167,0.5906,0.468468468,0.09090909,,4.885710025713217,4.93,4.340753221707294,4.785342726511519,0.07122200354933739,"Mauricio Llovera",20080,661440
"Trent Thornton","- - -",1,2,0,27,1,31.1,7.468085864055498,1.7234044301666533,1.4361703584722112,0.2840909090909091,0.8276,0.397849462,0.131578947,94.01045445033482,2.0106385018610955,3.11,4.244401685162991,4.175063725484062,0.06980669498443604,"Trent Thornton",17948,663423
"Seranthony Domínguez","PHI",5,5,2,57,0,50,8.64,3.96,1.26,0.2907801418439716,0.7704,0.424657534,0.122807017,97.63173652694611,3.78,4.61,4.835039882659912,4.899862207174301,0.06882929801940918,"Seranthony Dominguez",19249,622554
"Eduard Bazardo","- - -",0,0,0,12,0,16,8.437484032504676,2.249995742001247,1.1249978710006234,0.2826086956521739,0.679,0.395833333,0.117647058,94.36111723487056,4.499991484002494,3.5,3.755038936437967,3.8867261607325476,0.06852889806032181,"Eduard Bazardo",20997,660825
"Andrew Bellatti","PHI",1,0,0,27,0,24.2,9.121609160828319,4.378372397197593,1.459457465732531,0.2916666666666667,0.7006,0.328947368,0.117647058,94.29212782118056,5.108101130063859,5,4.795578318710917,4.966415888801051,0.06765589863061905,"Andrew Bellatti",10657,571479
"Denyi Reyes","NYM",0,2,0,9,3,19.2,7.779659759447169,3.6610163573869032,1.3728811340200886,0.36065573770491804,0.5705,0.396825396,0.136363636,92.05257242032798,7.779659759447169,5.2,4.882158263720759,4.748620869574953,0.06735099852085114,"Denyi Reyes",20526,660593
"Hogan Harris","OAK",3,6,0,14,6,63,8,4,1.4285714285714286,0.3048128342245989,0.5595,0.396907216,0.116279069,92.68177985767326,7.142857142857143,5.06,5.016944644564674,5.2104105302265715,0.06723669543862343,"Hogan Harris",21520,663687
"Sammy Peralta","CHW",2,0,0,16,0,20,8.1,4.95,0.9,0.288135593220339,0.6985,0.393442622,0.086956521,,4.05,4.07,4.405039882659912,5.006395736336708,0.06617259979248047,"Sammy Peralta",25589,671111
"Jonathan Hernández","TEX",1,2,0,33,0,31.2,9.663147612183753,4.263153358316361,1.1368408955510296,0.34444444444444444,0.7025,0.510869565,0.121212121,,5.3999942538673915,5.03,4.549775347037474,4.63063777370577,0.06572800129652023,"Jonathan Hernandez",17464,642546
"Jared Shuster","ATL",4,3,0,11,11,52.2,5.126579184122216,4.44303529290592,1.196201809628517,0.27710843373493976,0.6553,0.357142857,0.088607594,91.52434759489529,5.810123075338511,5.44,5.381620877555054,6.133801696640441,0.06545259803533554,"Jared Shuster",27472,694363
"Randy Vásquez","NYY",2,2,0,11,5,37.2,7.884969859955461,4.300892650884797,1.1946924030235546,0.2358490566037736,0.8889,0.363636363,0.108695652,94.49977120535715,2.8672617672565313,5.27,4.980706687027269,5.274182454955053,0.06469770148396492,"Randy Vasquez",24719,681190
"Zack Burdi","TBR",0,0,0,3,0,4,11.25,4.5,0,0.46153846153846156,0.25,0.461538461,0,94.3512471516927,11.25,5.03,2.2550398826599123,4.3217310279607775,0.06443080306053162,"Zack Burdi",19159,641420
"Jackson Stephens","ATL",0,0,0,5,0,12,8.25,3.75,0.75,0.34285714285714286,0.8434,0.411764705,0.1,93.475,3,3.66,3.7550398826599127,4.049500646193823,0.06433410197496414,"Jackson Stephens",14420,623451
"Jesse Scholtens","CHW",1,9,1,26,11,85,6.141176608392527,3.176470659513376,1.588235329756688,0.3125,0.7027,0.412587412,0.129310344,92.90906324523053,5.294117765855627,4.9,5.3138634582704345,5.276086260762975,0.06410399079322815,"Jesse Scholtens",19205,669947
"Jake Latz","TEX",0,0,0,3,0,6.1,7.105266724268624,4.263160034561174,0,0.07142857142857142,1,0.357142857,0,94.47788649338942,0,1.92,3.097145066565054,5.185591903762829,0.06360439956188202,"Jake Latz",21306,656641
"Guillermo Zuñiga","STL",0,0,0,2,0,2,18,0,0,0.5,0.5,0,0,99.39791870117188,4.5,3.96,-0.7449601173400877,0.9083927989006044,0.0634429007768631,"Guillermo Zuniga",19588,670871
"Dany Jiménez","OAK",0,2,1,25,1,23.1,8.10001169751358,5.400007798342386,1.1571445282162256,0.14285714285714285,0.7692,0.280701754,0.09375,93.245562268542,3.471433584648677,3.69,4.926470867861127,5.522498585164513,0.06209780089557171,"Dany Jimenez",21170,666204
"Keegan Thompson","CHC",2,2,1,19,0,28.2,8.16278110265957,5.965109267328148,0.6279062386661208,0.23376623376623376,0.672,0.41025641,0.06060606,94.02933159722222,4.709296789995906,4.3,4.441085000140363,5.437385441911728,0.06121459975838661,"Keegan Thompson",19795,624522
"Ryne Stanek","HOU",3,1,0,55,0,50.2,9.059204842413825,3.7302608174645164,1.4210517399864824,0.25757575757575757,0.7576,0.307142857,0.103896103,98.18684543918918,4.085523752461137,3.96,4.597144303758257,5.05717377599359,0.060490500181913376,"Ryne Stanek",15947,592773
"Chris Paddack","MIN",1,0,0,2,0,5,14.4,1.8,1.8,0.4166666666666667,0.7143,0.307692307,0.25,95.37771344866071,5.4,3.48,3.2550398826599123,1.977722215652466,0.05954330042004585,"Chris Paddack",20099,663978
"Thyago Vieira","MIL",0,1,0,2,0,3,6,3,0,0,0,0.142857142,0,,0,3.98,2.9217065493265792,5.677294743061067,0.058864399790763855,"Thyago Vieira",14510,600986
"Isiah Kiner-Falefa","NYY",0,0,0,4,0,4,2.25,0,0,0.26666666666666666,0.75,0.2,0,72.8277079264323,2.25,6.69,2.7550398826599123,6.888422173261643,0.057801198214292526,"Isiah Kiner-Falefa",16512,643396
"Darius Vines","ATL",1,0,0,5,2,20.1,6.196722280271293,3.0983611401356463,1.3278690600581342,0.2033898305084746,0.6915,0.403225806,0.096774193,89.95793839996936,3.983607180174402,4.07,4.9763516271797155,5.579004528126115,0.05724749714136124,"Darius Vines",25928,670241
"Trey Wingenter","DET",1,0,0,17,0,17,11.647058823529411,3.7058823529411766,1.0588235294117647,0.3333333333333333,0.6466,0.431818181,0.111111111,95.96580771169354,5.823529411764706,3.87,3.960922235601089,4.18211944103241,0.05714989826083183,"Trey Wingenter",17793,622259
"Janson Junk","MIL",0,1,0,2,1,7.1,6.136358116781455,2.454543246712582,1.227271623356291,0.28,0.5814,0.583333333,0.166666666,92.47981844815341,4.909086493425164,4.07,4.482311506016203,4.062327906165275,0.05589999631047249,"Janson Junk",23301,676083
"Connor Phillips","CIN",1,1,0,5,5,20.2,11.322562184001685,5.661281092000842,2.1774158046157086,0.2549019607843137,0.64,0.339285714,0.178571428,96.39501750518673,6.967730574770267,4.67,5.916325866079111,5.01119258323506,0.0553819015622139,"Connor Phillips",27649,683175
"Joe Jacques","BOS",2,1,1,23,1,26.2,6.750009364275214,3.375004682137607,0.6750009364275215,0.35714285714285715,0.6858,0.647058823,0.095238095,,5.062507023206411,3.98,4.530041651467453,4.8570575266755025,0.053763002157211304,"Joe Jacques",25178,682175
"Peyton Battenfield","CLE",0,5,0,7,6,34.2,7.009608956842278,3.1153817585965684,1.8173060258479983,0.27,0.663,0.429906542,0.159090909,91.15537654071215,5.1923029309942805,6.36,5.360807182452037,4.834294058951803,0.05311699956655502,"Peyton Battenfield",25777,685410
"Kyle Hurt","LAD",0,0,0,1,0,2,13.5,0,0,0,1,0.666666666,0,95.7308349609375,0,0.25,0.2550398826599123,1.0817163407802584,0.05218140035867691,"Kyle Hurt",27514,669165
"Sean Hjelle","SFG",2,1,0,15,0,29,9.620689655172415,4.0344827586206895,0.9310344827586207,0.3977272727272727,0.5906,0.533333333,0.15,,6.517241379310345,4.48,4.220557124039223,4.015972928343148,0.05038449913263321,"Sean Hjelle",21481,663546
"Daniel Hudson","LAD",0,0,1,3,0,3,15,9,0,0.3333333333333333,1,0.5,0,95.52931371228448,0,2.14,2.9217065493265792,4.575059465567271,0.04891980066895485,"Daniel Hudson",7146,543339
"Dylan Lee","ATL",1,0,0,24,1,23.2,9.126759245527806,3.042253081842602,1.521126540921301,0.3076923076923077,0.6818,0.388059701,0.153846153,92.18667388721636,4.183097987533578,5.66,4.43813830337648,4.057314801559242,0.04284949600696564,"Dylan Lee",19996,669276
"Carson Fulmer","LAA",1,1,0,3,1,10,5.4,3.6,0.9,0.18518518518518517,0.8333,0.571428571,0.111111111,92.78333536783855,2.7,5.1,4.855039882659913,5.043057507276535,0.042589496821165085,"Carson Fulmer",18311,608334
"Yoendrys Gómez","NYY",0,0,0,1,0,2,18,0,0,0.3333333333333333,1,0.333333333,0,94.65333658854166,0,2.05,0.7550398826599123,1.5817163407802584,0.04253070056438446,"Yoendrys Gomez",22872,672782
"Penn Murfee","SEA",1,2,0,16,0,14,10.285714285714286,6.428571428571429,0.6428571428571429,0.13333333333333333,0.7534,0.466666666,0.142857142,88.12013003700658,1.2857142857142858,3.33,4.255039882659912,4.1531449122088295,0.03945539891719818,"Penn Murfee",25174,682171
"Dylan Covey","- - -",1,3,0,29,1,43,6.279074510995189,3.5581422228972737,1.0465124184991983,0.31386861313868614,0.75,0.542857142,0.15625,95.59725189208984,3.7674447065971135,4.9,4.696901437036586,4.415675487832143,0.03911399841308594,"Dylan Covey",14825,592229
"Tyler Cyr","LAD",0,0,0,2,0,1.2,10.799978628200861,0,0,0.25,1,0.75,0,94.0658820657169,0,1.81,0.8550446319486098,1.8470544186304456,0.03855989873409271,"Tyler Cyr",18421,664202
"Jason Vosler","CIN",0,0,0,2,0,2,0,0,0,0.45454545454545453,0.8,0.363636363,0,60.0643994140625,4.5,1.5,3.2550398826599123,8.215098631381988,0.037516798824071884,"Jason Vosler",16686,613564
"Nick Lodolo","CIN",2,1,0,7,7,34.1,12.320399756940597,2.621361650412893,2.621361650412893,0.43478260869565216,0.8113,0.46,0.27027027,93.86165119830827,6.291267960990944,5,5.789022811392376,3.7843818650356615,0.037454698234796524,"Nick Lodolo",26378,666157
"Zack Short","DET",0,0,0,6,0,6,1.5,1.5,0,0.41379310344827586,0.7143,0.206896551,0,62.4531005859375,6,9.46,3.9217065493265792,6.952853562434515,0.03451700136065483,"Zack Short",19562,670097
"Nicholas Padilla","CHW",0,1,0,3,0,4.2,11.571420689023775,1.9285701148372958,1.9285701148372958,0.5333333333333333,0.814,0.125,0.25,,5.785710344511887,13.66,4.112182155920933,2.743628444951901,0.033526599407196045,"Nicholas Padilla",21327,656820
"Brandon Walter","BOS",0,0,1,9,0,23,6.260869565217392,2.739130434782609,1.173913043478261,0.3670886075949367,0.6425,0.426829268,0.09090909,91.77625274658203,6.260869565217392,4.45,4.602865969616434,5.279415805961775,0.03305720165371895,"Brandon Walter",26056,687888
"Nick Wittgren","KCR",1,0,0,27,0,29,5.586206896551724,3.413793103448276,0.6206896551724138,0.2978723404255319,0.6553,0.447916666,0.057142857,92.13063358020231,4.9655172413793105,4.67,4.358488158521981,5.457362367777989,0.03278589993715286,"Nick Wittgren",15594,621295
"José Lopez","TBR",0,0,0,1,0,2,9,4.5,0,0.42857142857142855,0.75,0.285714285,0,94.37382238051471,4.5,5.37,2.7550398826599123,5.2350692570209505,0.029074599966406822,"Jose Lopez",22982,673111
"Darren McCaughan","SEA",0,0,0,3,0,5,18,5.4,1.8,0.46153846153846156,0.5814,0.642857142,0.2,89.4000015258789,5.4,3.16,3.655039882659912,2.7083927989006042,0.02752389945089817,"Darren McCaughan",20038,670766
"Greg Weissert","NYY",0,0,0,17,0,20,9.9,3.6,1.35,0.33962264150943394,0.814,0.509090909,0.166666666,94.39415818117978,4.05,4.42,4.355039882659913,3.893057507276535,0.025952499359846115,"Greg Weissert",20375,669711
"Tucker Barnhart","CHC",0,0,0,4,0,4,0,0,0,0.3684210526315789,0.8571,0.47368421,0,74.79830169677734,2.25,8.96,3.2550398826599123,5.7350692570209505,0.025548400357365608,"Tucker Barnhart",10200,571466
"Jackson Rutledge","WSN",1,1,0,4,4,20,5.4,2.7,1.8,0.3125,0.6439,0.264705882,0.114285714,95.7515923566879,6.75,5.89,5.855039882659913,6.1484074860811235,0.025283200666308403,"Jackson Rutledge",26215,671131
"Grant Hartwig","NYM",5,2,0,28,0,35.1,7.641516308979097,3.8207581544895484,0.7641516308979096,0.2980769230769231,0.6299,0.481132075,0.09375,,4.8396269956867615,4.3,4.443720197389994,4.8373231926354014,0.02102380059659481,"Grant Hartwig",29946,701643
"Matt Gage","HOU",0,0,0,5,0,6.2,10.799994850161147,4.04999806881043,1.3499993562701433,0.3333333333333333,0.9211,0.466666666,0.5,93.96645035282258,2.6999987125402867,3.45,4.155039453506674,2.7010460216969783,0.02035610005259514,"Matt Gage",17381,657424
"Shane Greene","CHC",0,0,0,2,0,3,9,6,0,0.2857142857142857,1,0.571428571,0,93.10411241319444,0,3.5,3.2550398826599127,4.357275160153708,0.02008420042693615,"Shane Greene",10756,572888
"Zach Muckenhirn","NYM",0,0,0,3,0,6,4.5,3,0,0.44,0.7143,0.4,0,91.2598365045363,6,6.2,3.7550398826599127,6.5106280763944,0.019838500767946243,"Zach Muckenhirn",20209,669105
"Konnor Pilkington","CLE",0,0,0,1,0,2,9,4.5,0,0.2,1,0.4,0,93.48185221354167,0,2.75,2.7550398826599123,5.2350692570209505,0.019741499796509743,"Konnor Pilkington",21453,663455
